date,high temp,low temp,solarRad
2018-04-21 23:57:00,76.3,53.4,125.3
2018-04-22 23:57:00,76.5,55.8,63.4
2018-04-23 23:56:00,71.1,58.5,63.8
2018-04-24 23:59:00,68.7,54.3,255.9
2018-04-25 23:57:00,68.2,56.8,208.2
2018-04-26 23:56:00,68.0,56.1,196.1
2018-04-27 23:55:00,68.4,57.0,346.9
2018-04-28 23:57:00,69.3,54.7,442.5
2018-04-29 23:56:00,69.6,54.9,379.1
2018-04-30 23:57:00,67.3,57.2,25.4
2018-05-01 23:59:00,61.5,55.4,18.2
2018-05-02 23:59:00,67.3,56.1,31.9
2018-05-03 23:55:00,69.6,53.8,466.1
2018-05-04 23:57:00,82.9,57.0,245.9
2018-05-05 23:59:00,81.9,60.3,318.8
2018-05-06 23:57:00,74.7,61.9,155.4
2018-05-07 23:56:00,72.1,55.0,440.9
2018-05-08 23:56:00,72.1,57.7,397.3
2018-05-09 23:55:00,72.0,60.3,452.7
2018-05-10 23:55:00,70.9,60.4,367.4
2018-05-11 23:58:00,63.9,61.3,4.5
2018-05-12 23:59:00,67.8,59.5,37.6
2018-05-13 23:55:00,69.1,59.9,25.7
2018-05-14 23:58:00,69.1,55.0,404.0
2018-05-15 23:59:00,69.8,57.2,69.0
2018-05-16 23:57:00,71.4,57.4,524.5
2018-05-17 23:55:00,71.2,58.8,520.6
2018-05-18 23:56:00,69.8,59.7,31.7
2018-05-19 23:55:00,69.3,58.5,23.5
2018-05-20 23:55:00,70.9,61.5,55.1
2018-05-21 23:55:00,68.7,62.1,33.0
2018-05-22 23:58:00,69.6,61.5,81.8
2018-05-23 23:57:00,69.6,61.2,25.8
2018-05-24 23:57:00,66.9,61.0,21.8
2018-05-25 23:56:00,69.4,59.5,481.1
2018-05-26 23:56:00,70.7,57.6,522.1
2018-05-27 23:55:00,71.2,57.2,26.7
2018-05-28 23:57:00,71.6,59.9,438.8
2018-05-29 23:57:00,70.5,62.2,458.6
2018-05-30 23:57:00,68.7,61.7,17.2
2018-05-31 23:55:00,72.3,63.5,453.8
2018-06-01 23:59:25,72.9,58.8,527.2
2018-06-02 23:59:26,76.5,59.5,557.2
2018-06-03 23:59:26,75.0,60.6,556.4
2018-06-04 23:59:26,74.5,61.9,505.3
2018-06-05 23:59:26,72.1,63.9,24.6
2018-06-06 06:39:26,64.6,63.7,0.0
2018-06-08 23:59:23,77.2,59.9,549.7
2018-06-09 23:59:24,77.2,61.2,550.2
2018-06-10 23:59:24,77.2,61.5,554.0
2018-06-11 23:59:24,78.8,62.6,568.3
2018-06-12 23:59:52,78.6,63.0,557.7
2018-06-13 23:59:52,76.8,63.1,554.0
2018-06-14 23:59:52,79.2,63.1,433.8
2018-06-15 23:59:52,75.4,62.6,254.7
2018-06-16 23:59:52,70.3,64.8,23.0
2018-06-17 23:59:53,70.7,63.1,23.2
2018-06-18 23:59:53,73.6,61.2,500.1
2018-06-19 23:59:53,72.9,62.6,537.3
2018-06-20 23:59:53,74.8,62.1,494.3
2018-06-21 23:59:53,75.0,66.6,34.8
2018-06-22 23:59:53,74.1,66.0,41.8
2018-06-23 23:59:54,73.0,65.3,19.4
2018-06-24 23:59:54,73.6,64.8,21.9
2018-06-25 23:59:54,76.1,65.3,552.2
2018-06-26 23:59:54,75.6,65.7,563.0
2018-06-27 23:59:54,75.9,64.4,538.6
2018-06-28 23:59:55,75.0,65.3,508.2
2018-06-29 23:58:55,75.2,66.7,24.6
2018-06-30 23:58:55,75.7,68.0,475.8
2018-07-01 23:59:55,77.2,67.1,535.6
2018-07-02 23:59:55,76.3,66.7,566.0
2018-07-03 23:59:56,75.7,66.9,422.9
2018-07-04 23:59:56,77.2,66.7,518.4
2018-07-05 23:59:56,84.4,63.1,571.5
2018-07-06 23:59:57,99.5,69.8,588.9
2018-07-07 23:59:25,100.6,81.7,512.5
2018-07-08 23:59:26,95.5,79.2,498.5
2018-07-09 23:59:26,93.7,76.3,438.8
2018-07-10 23:59:15,81.7,75.7,0.0
2018-07-11 23:59:15,85.8,72.9,523.7
2018-07-12 23:59:16,82.8,73.9,6.6
2018-07-13 23:59:16,80.8,69.4,542.1
2018-07-14 23:59:16,81.9,68.4,547.0
2018-07-15 23:59:16,82.8,69.4,533.8
2018-07-16 23:59:17,81.3,69.8,359.4
2018-07-17 23:59:17,79.7,69.1,410.3
2018-07-18 23:59:17,79.7,69.4,27.4
2018-07-19 23:59:17,80.8,71.4,8.6
2018-07-20 23:59:17,79.3,69.1,492.3
2018-07-21 23:59:18,79.9,69.4,545.9
2018-07-22 23:59:18,82.4,68.4,563.0
2018-07-23 23:59:18,87.1,70.7,562.8
2018-07-24 23:59:18,90.0,70.9,551.9
2018-07-25 23:59:19,85.6,72.0,503.6
2018-07-26 23:59:19,83.8,71.2,444.0
2018-07-27 23:59:19,82.9,70.9,438.0
2018-07-28 23:59:20,81.1,70.3,341.7
2018-07-29 23:59:20,86.0,69.3,501.5
2018-07-30 23:59:20,86.0,70.7,483.1
2018-07-31 23:59:20,84.7,69.1,367.7
2018-08-01 23:59:21,86.9,70.7,308.3
2018-08-02 23:59:21,85.6,70.2,261.0
2018-08-03 23:59:06,85.1,69.6,214.8
2018-08-04 23:59:06,83.7,66.7,140.2
2018-08-05 23:59:06,82.6,67.3,110.7
2018-08-06 23:59:07,86.4,68.0,59.1
2018-08-07 23:59:07,90.7,69.4,65.2
2018-08-08 23:59:07,96.1,70.7,31.0
2018-08-09 23:59:07,92.7,70.3,34.5
2018-08-10 23:59:08,89.6,72.5,38.1
2018-08-11 23:59:08,86.9,74.5,49.9
2018-08-12 23:59:09,84.4,70.5,44.8
2018-08-13 23:59:46,81.7,67.3,46.2
2018-08-14 23:59:46,81.0,68.4,110.5
2018-08-15 23:59:46,83.1,68.9,123.6
2018-08-16 23:59:47,83.5,71.1,56.7
2018-08-17 23:59:46,83.3,73.9,20.1
2018-08-18 23:59:46,82.2,70.9,24.8
2018-08-19 23:59:47,84.4,71.4,13.1
2018-08-20 23:59:47,82.2,70.7,26.3
2018-08-21 23:59:48,82.2,72.7,19.5
2018-08-22 23:59:47,82.0,71.2,46.1
2018-08-23 23:59:48,81.3,68.7,54.5
2018-08-24 23:59:48,79.5,66.6,136.7
2018-08-25 23:59:49,78.6,66.4,20.4
2018-08-26 23:59:48,79.3,68.9,77.6
2018-08-27 23:59:49,78.6,68.4,27.4
2018-08-28 23:59:10,78.8,67.3,39.2
2018-08-29 23:59:10,82.4,68.2,30.1
2018-08-30 23:59:11,82.4,64.9,166.0
2018-08-31 23:59:11,81.9,65.7,242.9
2018-09-01 23:59:11,80.2,65.7,21.6
2018-09-02 23:59:11,79.0,70.0,18.5
2018-09-03 23:59:11,80.8,70.0,18.2
2018-09-04 23:59:12,73.9,69.6,15.8
2018-09-05 23:59:12,73.9,68.7,17.5
2018-09-06 23:59:12,74.1,68.2,20.9
2018-09-07 23:59:12,77.2,67.3,248.1
2018-09-08 23:59:12,80.2,65.8,186.6
2018-09-09 23:59:13,81.0,65.1,169.6
2018-09-10 23:59:13,80.8,69.1,165.2
2018-09-11 23:59:13,80.8,69.3,282.1
2018-09-12 23:59:14,79.0,68.9,333.5
2018-09-13 23:59:14,81.1,63.7,377.2
2018-09-14 23:59:14,84.7,63.3,413.7
2018-09-15 23:59:14,81.3,64.8,401.8
2018-09-16 23:59:15,81.5,63.1,397.2
2018-09-17 23:59:14,81.0,62.2,391.2
2018-09-18 23:59:15,79.2,61.0,370.6
2018-09-19 23:59:15,77.2,61.0,324.4
2018-09-20 23:59:15,77.2,62.1,242.9
2018-09-21 23:59:15,77.2,66.7,258.5
2018-09-22 23:59:15,78.6,64.8,308.0
2018-09-23 23:59:16,76.8,64.4,128.8
2018-09-24 23:59:17,74.1,66.4,20.6
2018-09-25 23:59:17,71.8,65.3,10.7
2018-09-26 23:59:16,74.1,64.4,247.9
2018-09-27 23:59:17,74.7,64.6,247.0
2018-09-28 23:59:18,75.6,65.5,12.1
2018-09-29 23:59:17,75.6,65.7,240.5
2018-09-30 23:59:18,79.2,61.2,262.2
2018-10-01 23:59:18,86.4,65.7,268.7
2018-10-02 23:59:18,77.2,70.0,142.3
2018-10-03 23:59:18,77.2,68.0,32.8
2018-10-04 23:59:19,74.8,63.9,184.3
2018-10-05 23:59:18,74.1,64.4,162.3
2018-10-06 23:59:18,73.8,63.1,36.4
2018-10-07 23:59:19,73.6,60.6,24.2
2018-10-08 23:59:19,73.9,63.0,45.6
2018-10-09 23:59:19,74.1,63.5,24.1
2018-10-10 23:59:19,72.3,63.1,18.7
2018-10-11 23:59:19,73.6,60.1,18.7
2018-10-12 23:59:20,77.2,60.1,12.5
2018-10-13 23:59:20,69.1,63.1,18.0
2018-10-14 23:59:20,71.1,60.6,13.1
2018-10-15 23:59:20,80.2,58.3,49.1
2018-10-16 23:59:21,78.8,57.0,9.5
2018-10-17 23:59:21,79.0,59.4,9.0
2018-10-18 23:59:21,80.6,60.6,8.8
2018-10-19 23:59:22,83.8,64.4,25.4
2018-10-20 23:59:21,84.4,65.1,54.3
2018-10-21 23:59:37,77.2,62.4,45.5
2018-10-22 23:59:37,72.9,64.4,32.1
2018-10-23 23:59:37,70.7,62.6,10.3
2018-10-24 23:59:38,73.6,61.0,66.1
2018-10-25 23:59:37,73.6,63.3,35.7
2018-10-26 23:59:37,75.4,60.3,58.1
2018-10-27 23:59:38,77.2,58.8,56.5
2018-10-28 23:59:38,71.4,58.6,12.7
2018-10-29 23:59:38,69.6,58.6,5.9
2018-10-30 23:58:39,71.4,61.3,38.6
2018-10-31 23:58:39,73.8,58.1,55.7
2018-11-01 23:59:38,78.6,58.3,39.6
2018-11-02 23:59:39,80.6,60.4,79.0
2018-11-03 23:57:39,79.7,62.4,41.8
2018-11-04 23:59:39,78.6,62.6,9.1
2018-11-05 23:58:40,72.9,62.8,17.0
2018-11-06 23:59:39,73.2,62.4,17.4
2018-11-07 23:57:40,69.8,60.3,10.4
2018-11-08 23:59:40,71.6,59.4,21.8
2018-11-09 23:54:40,81.0,63.7,40.9
2018-11-10 23:56:41,74.8,56.1,21.7
2018-11-11 23:59:41,72.9,53.4,16.3
2018-11-12 23:59:40,74.5,54.7,30.6
2018-11-13 23:59:41,73.4,55.8,26.8
2018-11-14 23:59:41,77.2,61.0,34.3
2018-11-15 22:55:41,77.2,59.7,27.9
2018-11-16 23:59:26,73.0,56.7,23.7
2018-11-17 23:59:26,69.8,56.8,18.8
2018-11-18 23:59:27,70.5,56.1,5.7
2018-11-19 23:59:27,70.5,56.5,6.6
2018-11-20 23:59:27,70.5,55.8,17.0
2018-11-21 23:59:27,69.3,56.8,13.2
2018-11-22 23:58:28,67.6,57.7,20.9
2018-11-23 23:59:28,67.3,55.0,21.2
2018-11-24 23:59:28,69.3,55.9,20.5
2018-11-25 23:59:28,72.0,56.7,4.8
2018-11-26 23:59:28,75.0,61.3,25.5
2018-11-27 23:59:29,72.7,58.1,20.8
2018-11-28 23:59:29,68.5,58.5,9.6
2018-11-29 23:59:29,63.5,56.5,7.9
2018-11-30 23:59:29,64.9,53.4,21.9
2018-12-01 23:59:30,64.2,52.0,24.7
2018-12-02 23:59:28,64.8,53.6,25.6
2018-12-03 23:59:23,68.2,54.1,23.3
2018-12-04 23:59:30,70.2,55.4,24.5
2018-12-05 23:59:31,60.1,53.4,2.7
2018-12-06 23:59:31,55.8,49.8,2.8
2018-12-07 23:59:30,68.2,54.3,25.5
2018-12-08 23:59:31,69.6,54.5,25.7
2018-12-09 23:59:30,70.7,56.5,26.2
2018-12-10 23:59:31,67.8,58.5,4.8
2018-12-11 23:59:31,67.6,52.5,21.8
2018-12-12 23:59:32,65.7,53.1,8.3
2018-12-13 23:59:32,75.9,51.6,27.0
2018-12-14 23:59:31,68.7,59.0,4.2
2018-12-15 23:59:31,68.9,50.9,28.7
2018-12-16 23:59:32,68.2,49.6,27.7
2018-12-17 23:59:32,66.4,56.1,25.0
2018-12-18 23:59:32,65.8,53.4,24.5
2018-12-19 23:59:32,69.6,51.8,32.8
2018-12-20 23:59:54,70.5,50.5,32.1
2018-12-21 23:59:54,67.5,54.9,6.3
2018-12-22 23:59:54,65.8,50.5,30.6
2018-12-23 23:59:54,63.9,48.6,7.4
2018-12-24 23:59:55,63.7,53.6,11.2
2018-12-25 23:59:55,66.0,55.4,34.4
2018-12-26 23:59:55,66.2,52.9,38.4
2018-12-27 23:59:56,65.8,51.1,33.4
2018-12-28 23:59:55,62.1,50.4,36.0
2018-12-29 23:59:55,61.3,45.5,36.2
2018-12-30 23:59:56,63.0,46.4,35.6
2018-12-31 23:59:56,64.4,50.4,32.4
