date,high temp,low temp,solarRad
2018-09-12 23:59:56,86.5,60.1,604.4
2018-09-13 23:59:58,93.0,57.2,614.7
2018-09-14 23:59:47,98.2,55.4,642.9
2018-09-15 23:59:48,92.5,55.6,636.8
2018-09-16 23:59:51,92.8,54.0,630.8
2018-09-17 23:59:52,94.1,51.1,628.3
2018-09-18 23:59:55,91.8,50.7,642.8
2018-09-19 23:59:58,90.5,51.6,598.6
2018-09-20 23:59:47,89.4,54.3,592.3
2018-09-21 23:59:47,93.4,61.2,617.6
2018-09-22 23:59:50,100.0,59.0,620.8
2018-09-23 23:59:52,90.3,60.3,597.8
2018-09-24 23:59:54,82.6,55.4,571.3
2018-09-25 23:59:56,82.8,55.9,556.6
2018-09-26 23:59:58,99.7,57.4,630.5
2018-09-27 23:59:47,99.5,59.7,642.6
2018-09-28 23:59:48,89.1,59.0,624.1
2018-09-29 23:59:48,83.1,58.3,584.4
2018-09-30 23:59:50,88.7,55.0,594.6
2018-10-01 23:59:52,91.8,61.2,615.0
2018-10-02 23:59:54,82.8,67.5,768.6
2018-10-03 23:59:56,75.0,64.4,644.0
2018-10-04 23:59:58,77.4,57.6,643.9
2018-10-05 23:59:44,81.5,58.3,566.8
2018-10-06 23:59:47,76.8,56.7,529.5
2018-10-07 23:59:49,80.2,54.0,574.3
2018-10-08 23:59:51,77.5,54.5,562.1
2018-10-09 23:59:53,76.3,56.8,541.2
2018-10-10 23:59:55,73.0,56.3,596.6
2018-10-11 23:59:57,72.7,50.5,545.0
2018-10-12 23:59:58,84.4,51.1,625.2
2018-10-13 23:59:45,73.2,60.1,571.2
2018-10-14 23:59:47,73.0,55.0,592.2
2018-10-15 23:59:49,79.9,47.8,552.8
2018-10-16 23:59:51,84.6,47.5,582.5
2018-10-17 23:59:53,86.7,47.3,589.2
2018-10-18 23:59:56,88.0,48.6,592.4
2018-10-19 23:59:58,89.6,54.9,583.2
2018-10-20 23:59:44,89.4,52.2,592.6
2018-10-21 23:59:47,83.3,51.3,572.5
2018-10-22 23:59:49,79.5,53.6,534.0
2018-10-23 23:59:51,86.0,54.0,570.5
2018-10-24 23:59:53,86.7,54.0,550.4
2018-10-25 23:59:56,84.2,53.1,536.6
2018-10-26 23:59:57,94.8,53.2,553.6
2018-10-27 23:59:44,92.8,52.3,559.2
2018-10-28 23:59:46,89.2,53.1,607.1
2018-10-29 23:59:48,82.2,52.5,530.3
2018-10-30 23:59:50,84.0,50.9,523.5
2018-10-31 23:59:53,82.8,52.2,537.7
2018-11-01 23:59:54,86.9,50.7,567.7
2018-11-02 23:59:57,90.7,54.5,549.8
2018-11-03 23:59:59,93.2,52.9,540.3
2018-11-04 23:59:46,86.2,54.1,546.7
2018-11-05 23:59:25,77.9,50.5,502.6
2018-11-06 23:59:50,75.9,54.7,494.6
2018-11-07 23:59:25,71.8,51.4,437.7
2018-11-08 23:59:22,79.7,51.6,472.1
2018-11-09 23:59:40,77.4,44.1,489.6
2018-11-10 23:59:59,77.4,40.6,462.3
2018-11-11 23:59:45,77.4,39.0,490.8
2018-11-12 23:59:48,75.9,41.0,488.3
2018-11-13 23:59:50,75.4,45.5,520.1
2018-11-14 23:59:52,80.2,47.7,488.7
2018-11-15 23:59:54,81.0,43.7,501.1
2018-11-16 23:59:56,77.4,43.5,549.8
2018-11-17 23:59:58,72.3,43.0,412.2
2018-11-18 23:59:45,75.7,48.6,460.4
2018-11-19 23:59:47,72.1,45.7,361.9
2018-11-20 23:59:49,73.2,42.6,421.2
2018-11-21 23:59:51,70.2,46.0,470.9
2018-11-22 23:59:53,66.9,50.4,467.1
2018-11-23 23:59:56,70.2,45.9,457.8
2018-11-24 23:59:58,71.2,48.9,458.9
2018-11-25 23:59:44,77.2,48.2,466.3
2018-11-26 23:59:46,77.7,46.4,472.7
2018-11-27 23:59:48,77.2,45.7,498.9
2018-11-28 23:59:50,68.2,46.9,428.3
2018-11-29 23:59:53,62.1,52.3,488.5
2018-11-30 23:59:55,64.9,46.2,513.2
2018-12-01 23:59:57,64.2,42.1,435.7
2018-12-02 23:59:59,62.6,40.6,445.7
2018-12-03 23:59:46,66.9,43.0,447.4
2018-12-04 23:59:48,68.5,41.2,449.0
2018-12-05 23:59:50,57.6,45.5,360.4
2018-12-06 23:59:53,53.2,45.3,278.0
2018-12-07 23:59:55,67.6,44.4,450.3
2018-12-08 23:59:57,71.8,44.1,459.5
2018-12-09 23:59:44,70.5,45.5,333.7
2018-12-10 23:59:46,68.9,49.3,382.5
2018-12-11 23:59:48,72.0,44.2,451.3
2018-12-12 23:59:50,69.4,44.1,440.1
2018-12-13 23:59:53,73.6,41.5,457.5
2018-12-14 23:59:55,65.7,46.0,138.8
2018-12-15 23:59:57,76.8,40.6,461.2
2018-12-16 23:59:44,72.5,41.4,515.5
2018-12-17 23:59:46,64.0,49.8,419.3
2018-12-18 23:59:48,71.8,44.6,477.0
2018-12-19 23:59:50,80.2,44.4,475.7
2018-12-20 23:59:53,82.2,44.2,499.4
2018-12-21 23:59:54,72.9,49.8,450.5
2018-12-22 23:59:57,71.6,45.0,434.7
2018-12-23 23:59:58,72.5,43.7,463.2
2018-12-24 23:59:45,72.7,43.9,450.9
2018-12-25 23:59:47,64.9,49.8,431.5
2018-12-26 23:59:50,69.6,43.0,513.5
2018-12-27 23:59:53,64.4,39.7,431.1
2018-12-28 23:59:56,59.2,38.3,420.6
2018-12-29 23:59:58,63.9,35.1,431.0
2018-12-30 23:59:45,65.1,37.8,437.9
2018-12-31 23:59:47,61.7,40.1,419.2
