date,high temp,low temp,solarRad
2019-12-26 23:59:54,50.2,44.2,111.4
2019-12-27 23:59:59,56.1,42.3,184.4
2019-12-28 23:59:48,57.6,38.1,182.5
2019-12-29 23:59:51,57.2,40.3,205.5
2019-12-30 23:59:56,56.7,45.7,229.4
2019-12-31 23:59:44,63.9,52.0,200.4
