date,high temp,low temp,solarRad
2019-04-02 23:59:58,69.6,53.6,760.8
2019-04-03 23:59:56,66.9,53.2,775.6
2019-04-04 23:59:54,66.0,52.2,849.4
2019-04-05 23:59:53,64.6,50.9,913.6
2019-04-06 23:59:50,69.8,51.8,766.4
2019-04-07 23:59:50,81.9,52.7,790.8
2019-04-08 23:59:48,85.8,62.8,732.2
2019-04-09 23:59:59,77.9,57.9,767.4
2019-04-10 23:59:56,77.2,58.1,770.8
2019-04-11 23:59:54,71.8,54.7,806.8
2019-04-12 23:59:52,75.4,51.3,777.8
2019-04-13 23:59:50,78.8,52.7,773.0
2019-04-14 23:59:50,73.9,52.7,786.9
2019-04-15 23:59:48,68.4,48.6,750.4
2019-04-16 23:59:43,61.9,52.3,547.0
2019-04-17 23:59:58,74.7,49.1,869.3
2019-04-18 23:59:55,82.0,54.9,906.1
2019-04-19 23:59:38,75.4,53.6,949.1
2019-04-20 23:59:35,66.7,54.7,888.4
2019-04-21 23:59:41,69.1,53.2,875.4
2019-04-22 23:59:38,73.2,50.4,846.7
2019-04-23 23:59:36,77.5,54.1,844.6
2019-04-24 23:59:58,82.0,55.0,854.2
2019-04-25 23:59:55,80.4,54.9,828.1
2019-04-26 23:59:54,72.0,54.5,786.9
2019-04-27 23:59:51,72.1,56.5,783.0
2019-04-28 23:59:49,72.7,56.3,864.9
2019-04-29 23:59:47,65.7,49.8,369.1
2019-04-30 23:59:45,66.4,53.8,901.4
2019-05-01 23:59:59,68.5,50.7,806.8
2019-05-02 23:59:56,70.3,51.8,749.5
2019-05-03 23:59:54,73.6,53.2,816.3
2019-05-04 23:59:51,74.8,54.9,800.8
2019-05-05 23:59:51,70.3,55.0,847.7
2019-05-06 23:59:49,67.5,52.3,1210.8
2019-05-07 23:59:47,63.0,55.6,241.1
2019-05-08 23:59:58,63.0,56.3,230.7
2019-05-09 23:59:56,63.3,57.2,257.6
2019-05-10 23:59:54,67.3,56.5,728.3
2019-05-11 23:59:51,74.1,55.2,941.4
2019-05-12 23:59:56,75.9,55.6,765.2
2019-05-13 23:59:50,72.7,59.4,733.5
2019-05-14 23:59:47,75.9,57.6,749.5
2019-05-15 23:59:58,67.5,57.0,516.1
2019-05-16 23:59:57,66.6,51.6,2111.3
2019-05-17 23:59:54,70.3,50.7,809.9
2019-05-18 23:59:52,72.0,51.4,869.3
2019-05-19 23:59:52,63.9,49.5,983.5
2019-05-20 23:59:54,69.6,51.4,930.0
2019-05-21 23:59:45,65.1,54.0,916.2
2019-05-22 23:59:46,65.8,50.4,987.3
2019-05-23 23:59:57,62.4,52.0,462.4
2019-05-24 23:59:55,70.9,50.7,809.5
2019-05-25 23:59:54,70.5,52.2,829.8
2019-05-26 23:59:51,58.6,50.4,273.7
2019-05-27 23:59:52,66.7,45.9,950.4
2019-05-28 23:59:50,71.2,49.8,827.2
2019-05-29 23:59:47,75.2,54.1,826.4
2019-05-30 23:59:58,77.4,54.1,789.1
2019-05-31 23:59:43,72.5,56.5,786.0
2019-06-01 23:59:54,64.8,58.1,223.4
2019-06-02 23:59:52,68.0,57.7,514.1
2019-06-03 23:59:52,72.0,56.7,910.1
2019-06-04 23:59:49,75.7,56.8,744.8
2019-06-05 23:59:47,77.9,59.0,787.7
2019-06-06 23:59:57,77.4,60.8,821.6
2019-06-07 23:59:55,75.0,59.0,809.0
2019-06-08 23:59:52,82.6,60.8,840.2
2019-06-09 23:59:51,87.4,59.2,855.4
2019-06-10 23:59:51,98.2,61.7,862.3
2019-06-11 23:59:45,95.2,62.8,903.1
2019-06-12 23:59:58,83.1,61.2,814.3
2019-06-13 23:59:56,76.6,59.9,785.5
2019-06-14 23:59:53,73.9,59.9,921.0
2019-06-15 23:59:52,75.7,59.7,839.3
2019-06-16 23:59:51,74.7,59.7,872.4
2019-06-17 23:59:49,75.4,59.9,868.8
2019-06-18 23:59:44,73.4,60.3,796.4
2019-06-19 23:59:57,81.0,61.0,810.7
2019-06-20 23:59:55,75.0,61.5,872.8
2019-06-21 23:59:51,66.7,54.7,280.1
2019-06-22 23:59:55,75.4,59.7,941.4
2019-06-23 23:59:49,76.6,57.7,849.4
2019-06-24 23:59:45,75.2,60.6,894.5
2019-06-25 23:59:58,70.7,61.2,881.9
2019-06-26 23:59:55,73.8,59.4,894.5
2019-06-27 23:59:53,79.0,57.9,802.5
2019-06-28 23:59:52,80.6,59.4,840.7
2019-06-29 23:59:50,86.5,57.7,890.6
2019-06-30 23:59:47,86.2,61.3,882.8
2019-07-01 23:59:59,83.8,60.6,848.5
2019-07-02 23:59:56,81.9,60.1,842.4
2019-07-03 23:59:53,78.3,61.0,823.8
2019-07-04 23:59:51,77.2,61.0,808.2
2019-07-05 23:59:51,79.2,58.8,782.1
2019-07-06 23:59:49,80.1,59.4,785.5
2019-07-07 23:59:45,76.3,62.8,844.1
2019-07-08 23:59:41,78.4,61.2,799.5
2019-07-09 23:59:54,82.2,61.3,803.8
2019-07-10 23:59:51,81.3,59.2,825.9
2019-07-11 23:59:52,86.9,60.6,798.6
2019-07-12 23:59:49,86.9,60.8,820.3
2019-07-13 23:59:44,88.5,62.4,805.6
2019-07-14 23:59:43,84.7,63.3,822.5
2019-07-15 23:59:55,87.3,61.0,830.3
2019-07-16 23:59:53,89.4,64.4,825.0
2019-07-17 23:59:52,83.3,64.0,803.8
2019-07-18 23:59:49,81.9,61.2,810.7
2019-07-19 23:59:45,79.7,59.5,808.2
2019-07-20 23:59:58,79.5,61.0,809.9
2019-07-21 23:59:55,82.0,59.4,845.0
2019-07-22 23:59:53,89.1,60.6,937.0
2019-07-23 23:59:55,95.5,68.0,830.7
2019-07-24 23:59:50,95.7,70.5,830.3
2019-07-25 23:59:48,93.9,72.1,901.4
2019-07-26 23:59:45,91.2,68.2,806.4
2019-07-27 23:59:40,92.1,67.3,825.9
2019-07-28 23:59:36,85.3,65.7,827.6
2019-07-29 23:59:39,86.0,63.3,797.3
2019-07-30 23:59:40,82.8,63.9,803.4
2019-07-31 23:59:37,82.8,63.0,779.9
2019-08-01 23:59:58,85.3,61.9,832.4
2019-08-02 23:59:56,88.0,61.3,825.0
2019-08-03 23:59:54,88.3,63.7,842.9
2019-08-04 23:59:51,89.6,62.6,838.5
2019-08-05 23:59:49,86.5,62.6,794.2
2019-08-06 23:59:46,90.0,62.6,789.9
2019-08-07 23:59:59,84.7,61.7,791.3
2019-08-08 23:59:58,81.1,59.9,786.0
2019-08-09 23:59:55,87.3,60.6,779.9
2019-08-10 23:59:52,81.5,61.0,786.0
2019-08-11 23:59:52,82.9,62.2,786.5
2019-08-12 23:59:47,84.7,61.0,772.5
2019-08-13 23:59:47,85.8,61.9,796.0
2019-08-14 23:59:58,88.3,58.6,839.8
2019-08-15 23:59:56,88.9,58.6,866.8
2019-08-16 23:59:53,83.1,59.7,829.8
2019-08-17 23:59:50,81.5,61.3,862.0
2019-08-18 23:59:53,81.9,61.0,868.5
2019-08-19 23:59:46,82.9,60.6,825.0
2019-08-20 23:59:59,86.0,61.3,854.5
2019-08-21 23:59:56,89.4,63.3,853.7
2019-08-22 23:59:54,83.5,63.5,798.1
2019-08-23 23:59:51,83.7,63.7,827.2
2019-08-24 23:59:52,88.7,64.0,838.1
2019-08-25 23:59:48,88.9,64.6,833.3
2019-08-26 23:59:59,90.9,68.2,793.0
2019-08-27 23:59:57,88.7,67.1,769.5
2019-08-28 23:59:54,86.2,65.5,721.4
2019-08-29 23:59:50,86.0,66.0,775.6
2019-08-30 23:59:52,90.1,66.7,764.7
2019-08-31 23:59:46,90.7,65.3,776.0
2019-09-01 23:59:59,87.6,65.3,844.1
2019-09-02 23:59:56,95.9,67.6,739.6
2019-09-03 23:59:54,91.9,71.2,749.2
2019-09-04 23:59:51,94.6,72.5,762.2
2019-09-05 23:59:52,92.3,73.0,738.8
2019-09-06 23:59:49,89.4,69.6,759.1
2019-09-07 23:59:59,87.8,64.4,754.3
2019-09-08 23:59:56,79.3,61.2,736.1
2019-09-09 23:59:55,81.3,61.3,708.0
2019-09-10 23:59:52,76.6,63.9,695.7
2019-09-11 23:59:51,79.0,61.5,655.5
2019-09-12 23:59:48,88.3,62.8,1109.2
2019-09-13 23:59:44,94.1,65.7,1352.6
2019-09-14 23:59:57,94.8,66.6,1357.3
2019-09-15 23:59:54,88.5,65.8,584.3
2019-09-16 23:59:51,84.4,63.0,729.1
2019-09-17 23:59:52,81.9,60.6,684.5
2019-09-18 23:59:47,80.6,61.3,680.5
2019-09-19 23:59:59,76.8,61.7,684.5
2019-09-20 23:59:57,78.6,60.8,679.7
2019-09-21 23:59:55,88.7,60.8,729.6
2019-09-22 23:59:53,95.0,66.6,700.1
2019-09-23 23:59:50,81.0,63.7,702.3
2019-09-24 23:59:50,85.8,60.6,698.4
2019-09-25 23:59:47,87.1,62.6,691.4
2019-09-26 23:59:58,74.1,65.1,541.3
2019-09-27 23:59:55,71.4,64.2,170.4
2019-09-28 23:59:53,68.4,61.0,547.8
2019-09-29 23:59:50,71.6,56.7,653.3
2019-09-30 23:59:52,70.9,52.9,659.4
2019-10-01 23:59:46,73.9,54.0,668.0
2019-10-02 23:59:59,81.0,55.0,676.3
2019-10-03 23:59:57,77.9,56.7,634.5
2019-10-04 23:59:55,76.1,54.1,633.3
2019-10-05 23:59:53,83.8,58.3,662.3
2019-10-06 23:59:51,90.3,58.6,751.8
2019-10-07 23:59:51,84.9,61.0,713.6
2019-10-08 23:59:48,82.0,59.4,629.8
2019-10-09 23:59:59,74.8,58.3,592.5
2019-10-10 23:59:56,81.9,58.8,639.3
2019-10-11 23:59:55,88.2,61.7,718.7
2019-10-12 23:59:52,83.5,59.4,686.7
2019-10-13 23:59:50,75.2,56.7,619.4
2019-10-14 23:59:50,73.0,56.3,573.0
2019-10-15 23:59:51,85.1,54.7,666.7
2019-10-16 23:59:59,91.8,64.4,556.5
2019-10-17 23:59:56,77.4,59.4,515.8
2019-10-18 23:59:54,76.3,55.0,542.2
2019-10-19 23:59:51,76.3,55.2,515.3
2019-10-20 23:59:52,88.0,55.6,526.5
2019-10-21 23:59:49,90.1,66.0,565.2
2019-10-22 23:59:47,93.6,68.4,596.9
2019-10-23 23:59:57,92.3,67.6,599.1
2019-10-24 23:59:54,95.2,69.1,590.4
2019-10-25 23:59:52,91.9,67.8,586.0
2019-10-26 23:59:55,87.6,61.9,609.5
2019-10-27 23:59:50,70.9,56.5,531.8
2019-10-28 23:59:47,76.3,50.9,573.9
2019-10-29 23:59:43,71.1,50.4,574.7
2019-10-30 23:59:44,73.6,50.9,531.3
2019-10-31 23:59:39,77.2,48.6,579.1
2019-11-01 23:59:39,84.4,53.6,576.1
2019-11-02 23:59:39,84.0,59.2,582.9
2019-11-03 23:59:41,79.3,54.9,572.5
2019-11-04 23:59:38,80.8,55.0,528.4
2019-11-05 23:59:37,81.7,56.3,534.8
2019-11-06 23:59:58,72.0,53.2,489.7
2019-11-07 23:59:57,75.9,52.0,503.6
2019-11-08 23:59:54,86.2,58.6,461.9
2019-11-09 23:59:51,88.9,63.1,510.1
2019-11-10 23:59:49,75.6,52.5,466.7
2019-11-11 23:59:47,73.2,55.9,456.8
2019-11-12 23:59:45,78.6,51.1,478.0
2019-11-13 23:59:58,72.7,52.3,372.6
2019-11-14 23:59:57,70.9,53.2,385.1
2019-11-15 23:59:55,69.1,52.2,286.3
2019-11-16 23:59:53,81.1,52.9,541.3
2019-11-17 23:59:50,89.4,64.8,466.7
2019-11-18 23:59:50,89.1,63.3,456.3
2019-11-19 23:59:46,76.6,58.6,491.4
2019-11-20 23:59:36,59.2,49.1,176.5
2019-11-21 23:59:58,64.2,48.9,407.7
2019-11-22 23:59:56,68.9,50.0,455.5
2019-11-23 23:59:53,72.5,52.7,456.3
2019-11-24 23:59:52,73.9,53.8,406.9
2019-11-25 23:59:50,66.9,50.9,411.7
2019-11-26 23:59:51,63.0,49.8,380.0
2019-11-27 23:59:50,52.9,45.1,204.7
2019-11-28 23:59:49,47.1,42.1,118.8
2019-11-29 23:59:36,54.3,38.7,459.7
2019-11-30 23:59:59,56.3,43.7,155.7
2019-12-01 23:59:59,61.0,46.2,167.4
2019-12-02 23:59:57,68.9,48.7,381.7
2019-12-03 23:59:54,65.1,53.6,124.1
2019-12-04 23:59:53,58.5,52.3,218.6
2019-12-05 23:59:52,64.2,51.4,360.4
2019-12-06 23:59:50,65.8,52.3,193.1
2019-12-07 23:59:50,62.8,56.7,159.5
2019-12-08 23:59:49,61.7,52.0,229.4
2019-12-09 23:59:47,67.1,48.2,380.3
2019-12-10 23:59:59,66.0,47.8,355.6
2019-12-11 23:59:57,65.7,49.1,353.9
2019-12-12 23:59:55,71.1,50.9,379.1
2019-12-13 23:59:31,68.5,52.7,332.6
2019-12-14 23:59:53,62.4,49.8,135.3
2019-12-15 23:59:51,59.7,48.6,409.9
2019-12-16 23:59:51,66.6,46.4,394.3
2019-12-17 23:59:49,64.6,43.7,298.4
2019-12-18 23:59:46,60.8,43.5,172.1
2019-12-19 23:59:48,65.7,43.0,348.8
2019-12-20 23:59:59,72.7,49.8,286.3
2019-12-21 23:59:57,70.7,54.0,240.3
2019-12-22 23:59:56,64.6,48.4,322.7
2019-12-23 23:59:55,54.5,47.7,191.7
2019-12-24 23:59:53,58.6,45.5,403.8
2019-12-25 23:59:51,56.1,46.2,432.5
2019-12-26 23:59:52,51.6,40.3,193.1
2019-12-27 23:59:52,61.0,41.9,385.6
2019-12-28 23:59:50,59.4,41.7,393.4
2019-12-29 23:59:47,58.5,42.8,371.3
2019-12-30 23:59:47,61.5,48.7,264.6
2019-12-31 23:59:50,70.2,51.6,406.9
