date,high temp,low temp,solarRad
2019-05-24 23:59:43,79.2,46.4,677.3
2019-05-25 23:59:46,73.0,49.6,702.1
2019-05-26 23:59:47,60.6,48.7,840.0
2019-05-27 23:58:53,68.9,43.9,832.6
2019-05-28 23:59:38,75.7,46.9,673.2
2019-05-29 23:59:40,79.7,50.0,750.4
2019-05-30 23:59:45,85.3,50.7,695.6
2019-05-31 23:59:49,79.2,53.6,682.4
2019-06-01 23:58:48,66.6,56.7,276.1
2019-06-02 23:59:40,70.7,55.8,754.5
2019-06-03 23:59:45,77.0,52.3,761.5
2019-06-04 23:59:46,80.1,53.2,671.0
2019-06-05 23:58:40,86.4,56.1,679.0
2019-06-06 23:59:51,87.3,58.5,683.5
2019-06-07 23:59:48,79.5,57.4,707.6
2019-06-08 23:59:37,87.4,53.4,692.1
2019-06-09 23:59:40,100.9,54.5,727.1
2019-06-10 23:59:53,104.4,59.0,759.3
2019-06-11 23:59:50,105.8,62.4,843.5
2019-06-12 23:59:40,97.5,61.2,698.4
2019-06-13 23:59:47,83.1,58.6,651.8
2019-06-14 23:58:39,76.3,58.3,750.4
2019-06-15 23:59:43,80.8,56.5,754.4
2019-06-16 23:59:55,79.0,55.8,720.1
2019-06-17 23:59:54,74.1,58.3,758.6
2019-06-18 23:59:55,78.8,58.5,744.5
2019-06-19 23:59:57,86.2,60.3,732.2
2019-06-20 23:59:44,76.6,58.3,820.0
2019-06-21 23:59:46,68.7,59.5,242.8
2019-06-22 23:59:47,81.3,59.9,717.0
2019-06-23 23:59:49,90.3,54.0,674.2
2019-06-24 23:59:51,81.7,58.6,753.3
2019-06-25 23:59:53,72.9,58.6,769.0
2019-06-26 23:59:55,79.3,59.5,755.0
2019-06-27 23:59:58,85.8,54.7,651.5
2019-06-28 23:59:44,87.3,56.5,660.8
2019-06-29 23:59:46,93.7,53.8,748.0
2019-06-30 23:59:49,93.4,55.4,687.6
2019-07-01 23:59:51,93.6,55.4,680.3
2019-07-02 23:59:55,88.9,55.9,672.1
2019-07-03 23:59:57,84.4,57.9,695.5
2019-07-04 23:59:44,85.1,60.3,778.1
2019-07-05 23:59:45,87.6,55.4,637.8
2019-07-06 23:59:48,87.4,55.9,646.0
2019-07-07 23:59:50,81.7,60.1,745.7
2019-07-08 23:59:52,79.3,59.7,761.8
2019-07-09 23:59:54,89.8,58.3,683.5
2019-07-10 23:59:56,93.6,56.5,669.3
2019-07-11 23:59:59,97.0,57.9,679.6
2019-07-12 23:59:46,100.6,59.0,682.1
2019-07-13 23:59:48,100.2,61.0,667.3
2019-07-14 23:59:53,102.0,60.3,676.6
2019-07-15 23:59:55,100.4,60.6,675.9
2019-07-16 23:59:44,95.4,60.8,671.4
2019-07-17 23:59:48,90.0,62.2,654.6
2019-07-18 23:59:44,89.6,60.8,650.9
2019-07-19 23:59:45,85.5,55.9,640.7
2019-07-20 23:59:47,88.9,59.5,636.7
2019-07-21 23:59:50,96.3,56.8,659.5
2019-07-22 23:59:52,98.2,60.3,718.5
2019-07-23 23:59:55,104.9,70.3,857.5
2019-07-24 23:59:57,105.4,67.1,676.6
2019-07-25 23:59:59,98.4,69.8,910.5
2019-07-26 23:59:46,102.2,66.0,665.2
2019-07-27 23:59:48,102.6,63.0,668.0
2019-07-28 23:59:51,99.7,63.5,710.5
2019-07-29 23:59:53,91.6,60.1,681.2
2019-07-30 23:59:55,96.1,62.2,640.6
2019-07-31 23:59:58,94.5,61.3,641.3
2019-08-01 23:59:44,98.6,59.2,652.7
2019-08-02 23:59:48,101.3,57.7,650.1
2019-08-03 23:59:50,100.6,58.8,696.7
2019-08-04 23:59:53,101.1,60.1,657.4
2019-08-05 23:59:55,104.0,59.9,653.3
2019-08-06 23:59:57,103.8,61.3,646.7
2019-08-07 23:59:59,91.9,60.4,729.2
2019-08-08 23:59:46,95.7,58.6,776.6
2019-08-09 23:59:48,93.6,57.0,643.0
2019-08-10 23:59:50,88.5,56.8,620.6
2019-08-11 23:59:54,90.5,58.6,628.6
2019-08-12 23:59:55,93.7,58.1,633.8
2019-08-13 23:59:58,99.5,57.7,649.3
2019-08-14 23:59:44,104.2,57.6,666.3
2019-08-15 23:59:47,103.6,56.8,666.0
2019-08-16 23:59:49,96.3,57.6,641.8
2019-08-17 23:59:52,87.3,60.3,613.4
2019-08-18 23:59:53,89.2,58.3,617.5
2019-08-19 23:59:56,92.5,57.0,613.4
2019-08-20 23:59:58,96.8,58.1,624.6
2019-08-21 23:59:45,101.1,56.7,641.9
2019-08-22 23:59:47,93.0,59.0,605.1
2019-08-23 23:59:49,87.1,62.2,593.8
2019-08-24 23:59:52,97.7,60.1,631.8
2019-08-25 23:59:54,98.4,61.7,621.6
2019-08-26 23:59:57,98.4,65.8,618.3
2019-08-27 23:59:59,98.1,64.0,617.2
2019-08-28 23:59:45,91.6,62.4,606.6
2019-08-29 23:59:48,98.6,63.9,622.5
2019-08-30 23:59:50,98.8,62.8,613.4
2019-08-31 23:59:53,102.0,60.1,622.5
2019-09-01 23:59:55,102.6,62.8,611.5
2019-09-02 23:59:58,97.7,66.6,727.6
2019-09-03 23:59:44,101.3,68.4,610.7
2019-09-04 23:59:47,104.4,66.9,615.6
2019-09-05 23:59:49,101.7,68.5,607.9
2019-09-06 23:59:52,99.5,64.8,614.2
2019-09-07 23:59:54,97.2,61.9,603.1
2019-09-08 23:59:56,86.7,56.1,580.5
2019-09-09 23:59:59,84.0,55.4,638.5
2019-09-10 23:59:44,78.3,60.6,675.7
2019-09-11 23:59:47,84.7,57.2,568.8
2019-09-12 23:59:49,99.0,57.6,605.2
2019-09-13 23:59:52,103.6,58.8,621.1
2019-09-14 23:59:54,104.5,60.3,611.7
2019-09-15 23:59:57,93.6,59.7,653.2
2019-09-16 23:59:59,87.3,59.5,650.6
2019-09-17 23:59:45,86.2,56.7,569.0
2019-09-18 23:59:47,83.1,55.0,562.3
2019-09-19 23:59:49,79.9,58.6,634.5
2019-09-20 23:59:51,85.1,53.6,549.2
2019-09-21 23:59:54,94.5,55.8,576.7
2019-09-22 23:59:56,95.0,57.6,697.8
2019-09-23 23:59:59,87.1,57.7,549.7
2019-09-24 23:59:46,100.8,56.7,574.8
2019-09-25 23:59:47,88.9,58.3,575.5
2019-09-26 23:59:49,78.6,64.0,521.3
2019-09-27 23:59:51,73.8,65.5,315.1
2019-09-28 23:59:53,71.8,58.6,674.0
2019-09-29 23:59:56,73.0,50.9,547.2
2019-09-30 23:59:58,73.4,46.0,524.1
2019-10-01 23:59:44,75.2,47.1,544.8
2019-10-02 23:59:46,84.9,46.0,554.5
2019-10-03 23:59:49,82.4,46.9,543.0
2019-10-04 23:59:50,81.9,48.2,539.4
2019-10-05 23:59:52,88.5,47.8,544.7
2019-10-06 23:59:55,95.0,48.6,563.2
2019-10-07 23:59:58,95.2,51.4,560.0
2019-10-08 23:59:59,88.7,51.1,540.0
2019-10-09 23:59:46,78.4,52.3,497.6
2019-10-10 23:59:49,82.6,52.5,415.7
2019-10-11 23:59:51,85.6,46.4,527.5
2019-10-12 23:59:53,86.7,47.3,528.8
2019-10-13 23:59:56,81.9,45.9,503.9
2019-10-14 23:59:58,76.6,49.6,481.5
2019-10-15 23:59:59,90.3,48.4,528.6
2019-10-16 23:59:45,91.0,53.2,557.3
2019-10-17 23:59:47,76.8,52.7,468.7
2019-10-18 23:59:50,84.0,52.3,510.5
2019-10-19 23:59:52,87.1,49.5,618.3
2019-10-20 23:59:54,87.6,54.3,521.2
2019-10-21 23:59:56,95.5,54.9,538.7
2019-10-22 23:59:59,99.1,55.8,545.6
2019-10-23 23:59:45,95.2,55.9,526.1
2019-10-24 23:59:47,94.5,56.3,528.2
2019-10-25 23:59:49,94.3,57.4,529.4
2019-10-26 23:59:52,90.1,53.4,508.7
2019-10-27 23:59:55,70.0,50.5,515.5
2019-10-28 23:59:57,76.1,47.3,430.8
2019-10-29 23:59:58,71.2,40.6,452.1
2019-10-30 23:59:45,68.5,45.3,434.4
2019-10-31 23:59:48,75.6,36.3,469.7
2019-11-01 23:59:50,83.8,38.5,482.3
2019-11-02 23:59:52,84.0,45.5,496.3
2019-11-03 23:59:55,84.4,42.6,482.0
2019-11-04 23:59:57,87.4,43.3,486.0
2019-11-05 23:59:44,90.3,45.7,494.1
2019-11-06 23:59:46,80.1,46.0,460.3
2019-11-07 23:59:48,88.5,49.1,466.7
2019-11-08 23:59:49,91.2,48.7,491.3
2019-11-09 23:59:53,91.2,50.9,488.6
2019-11-10 23:59:55,81.9,47.3,464.5
2019-11-11 23:59:57,80.1,49.5,429.8
2019-11-12 23:59:58,88.3,49.1,467.2
2019-11-13 23:59:45,78.4,47.5,433.1
2019-11-14 23:59:47,73.9,49.1,427.5
2019-11-15 23:59:50,73.8,46.8,474.6
2019-11-16 23:59:52,88.5,47.5,463.4
2019-11-17 23:59:54,91.4,54.0,470.9
2019-11-18 23:59:56,88.7,50.0,473.0
2019-11-19 23:59:58,80.2,51.1,464.5
2019-11-20 23:59:45,57.2,50.7,326.0
2019-11-21 23:59:47,64.0,44.1,380.8
2019-11-22 23:59:49,70.2,44.1,422.3
2019-11-23 23:59:51,74.7,42.1,435.8
2019-11-24 23:59:54,77.9,42.4,442.5
2019-11-25 23:59:55,71.4,41.5,414.1
2019-11-26 23:59:57,65.5,45.0,436.2
2019-11-27 23:59:44,56.8,41.2,388.4
2019-11-28 23:59:47,48.4,42.1,91.2
2019-11-29 23:59:49,55.0,34.9,459.6
2019-11-30 23:59:52,55.0,36.1,208.2
2019-12-01 23:59:54,60.1,43.0,191.1
2019-12-02 23:59:56,70.9,41.7,472.4
2019-12-03 23:59:59,66.6,46.4,147.0
2019-12-04 23:59:45,58.8,50.9,403.5
2019-12-05 23:59:47,66.4,48.4,453.5
2019-12-06 23:59:49,66.4,46.9,227.2
2019-12-07 23:59:51,63.1,56.3,184.2
2019-12-08 23:59:53,63.1,51.8,519.3
2019-12-09 23:59:55,72.1,44.6,424.5
2019-12-10 23:59:57,67.8,42.6,391.9
2019-12-11 23:59:44,72.3,42.8,446.9
2019-12-12 23:59:46,77.7,47.1,446.6
2019-12-13 23:59:48,73.2,49.3,409.9
2019-12-14 23:59:50,65.8,44.4,394.7
2019-12-15 23:59:52,61.5,40.3,403.4
2019-12-16 23:59:55,64.6,36.0,411.9
2019-12-17 23:59:57,63.1,34.9,407.5
2019-12-18 23:59:44,63.5,32.7,415.9
2019-12-19 23:59:46,68.4,37.6,416.9
2019-12-20 23:59:49,73.0,39.4,367.7
2019-12-21 23:59:51,70.2,43.5,293.4
2019-12-22 23:59:53,65.5,42.8,411.9
2019-12-23 23:59:56,55.9,45.3,222.5
2019-12-24 23:59:58,59.9,40.5,457.5
2019-12-25 23:59:45,55.4,40.8,509.2
2019-12-26 23:59:48,53.2,41.9,354.8
2019-12-27 23:59:50,61.9,39.6,409.0
2019-12-28 23:59:52,61.7,34.0,401.8
2019-12-29 23:59:55,59.7,38.5,386.6
2019-12-30 23:59:26,60.8,44.2,269.2
2019-12-31 23:59:57,68.2,44.1,421.3
