date,high temp,low temp,solarRad
2019-07-21 23:59:32,75.7,66.2,3.3
2019-07-22 23:59:32,77.9,65.1,1.5
2019-07-23 23:59:33,82.8,69.8,3.0
2019-07-24 23:59:32,84.4,70.3,4.0
2019-07-25 23:59:33,85.3,72.9,29.0
2019-07-26 23:59:33,84.2,70.0,46.4
2019-07-27 23:59:34,83.1,68.9,73.9
2019-07-28 23:59:34,75.7,68.2,70.8
2019-07-29 23:59:34,78.6,68.0,77.0
2019-07-30 23:59:34,78.6,67.5,125.1
2019-07-31 23:59:35,78.6,66.9,107.7
2019-08-01 23:59:17,78.6,67.6,73.8
2019-08-02 23:59:17,79.7,64.9,64.3
2019-08-03 23:59:18,81.3,64.8,98.9
2019-08-04 23:59:18,81.9,65.3,65.1
2019-08-05 23:59:18,75.7,64.8,61.1
2019-08-06 23:59:18,80.6,66.2,103.1
2019-08-07 23:59:19,83.7,66.6,61.1
2019-08-08 23:59:18,73.8,65.7,68.7
2019-08-09 23:59:52,84.9,63.1,56.8
2019-08-10 23:59:51,78.6,63.7,45.2
2019-08-11 23:59:52,84.2,67.6,52.8
2019-08-12 23:59:52,77.2,66.4,47.0
2019-08-13 23:59:53,83.7,66.9,123.8
2019-08-14 23:59:52,85.6,65.8,224.5
2019-08-15 23:59:53,78.6,65.3,258.0
2019-08-16 23:59:53,75.7,66.0,47.8
2019-08-17 23:59:54,75.7,66.7,143.6
2019-08-18 23:59:53,75.7,68.2,9.4
2019-08-19 23:59:54,75.7,66.9,117.7
2019-08-20 23:59:54,79.7,64.4,147.4
2019-08-21 23:59:54,82.8,64.0,350.3
2019-08-22 23:59:55,78.6,66.4,293.2
2019-08-23 23:59:55,79.0,68.5,347.0
2019-08-24 23:59:55,82.2,66.4,441.4
2019-08-25 23:59:55,82.8,66.6,425.7
2019-08-26 23:59:56,83.1,69.4,422.1
2019-08-27 23:59:56,82.2,68.7,423.4
2019-08-28 23:59:56,81.7,71.2,368.6
2019-08-29 23:59:56,82.2,69.3,419.0
2019-08-30 23:59:57,84.9,69.6,430.8
2019-08-31 23:59:57,81.9,67.5,411.9
2019-09-01 23:59:35,79.2,67.3,385.7
2019-09-02 23:59:35,87.6,70.3,372.4
2019-09-03 23:59:36,86.7,71.1,400.9
2019-09-04 23:59:36,86.9,70.3,411.6
2019-09-05 23:59:35,87.3,72.0,377.3
2019-09-06 23:59:36,86.2,71.1,400.3
2019-09-07 23:59:36,84.7,69.1,363.8
2019-09-08 23:59:37,77.2,64.4,341.3
2019-09-09 23:59:36,78.6,64.8,304.0
2019-09-10 23:59:37,75.7,68.4,228.7
2019-09-11 23:59:37,78.6,65.7,212.8
2019-09-12 23:59:38,79.5,65.3,182.6
2019-09-13 23:59:37,84.2,64.6,183.6
2019-09-14 23:59:38,86.4,68.2,104.6
2019-09-15 23:59:38,78.6,66.6,28.6
2019-09-16 23:59:38,79.2,66.0,46.7
2019-09-17 23:59:38,78.8,65.8,68.8
2019-09-18 23:59:39,78.6,65.5,51.4
2019-09-19 23:59:39,75.7,67.5,6.2
2019-09-20 23:59:40,75.7,63.7,25.4
2019-09-21 23:59:39,81.0,64.6,104.4
2019-09-22 23:59:06,84.0,64.8,28.4
2019-09-23 23:59:06,75.7,65.5,9.9
2019-09-24 23:59:07,80.6,62.8,56.6
2019-09-25 23:59:06,81.3,67.5,11.8
2019-09-26 23:59:10,75.4,70.2,8.9
2019-09-27 23:59:11,75.0,68.5,9.5
2019-09-28 23:59:11,70.5,65.5,11.6
2019-09-29 23:59:11,72.3,58.5,5.9
2019-09-30 23:59:12,71.6,56.8,5.8
2019-10-01 23:59:12,73.2,58.1,7.3
2019-10-02 23:59:11,75.7,57.9,5.5
2019-10-03 23:59:13,74.1,59.0,5.2
2019-10-04 23:59:12,73.9,59.0,5.8
2019-10-05 23:59:13,77.2,57.7,5.5
2019-10-06 23:59:13,78.6,57.7,5.5
2019-10-07 23:59:13,79.2,58.5,7.3
2019-10-08 23:59:13,75.2,59.0,16.4
2019-10-09 23:59:13,72.9,62.6,18.3
2019-10-10 23:59:14,75.7,61.9,24.9
2019-10-11 23:59:13,84.2,60.3,19.9
2019-10-12 23:59:14,79.0,62.8,61.1
2019-10-13 23:59:14,73.0,56.5,69.7
2019-10-14 23:59:14,72.3,61.9,33.3
2019-10-15 23:59:15,75.7,59.2,34.5
2019-10-16 23:59:14,81.9,62.4,21.8
2019-10-17 23:59:15,74.5,62.2,7.2
2019-10-18 23:59:15,73.4,62.8,15.8
2019-10-19 23:59:16,73.4,57.9,16.7
2019-10-20 23:59:16,86.7,61.5,33.0
2019-10-21 23:59:16,88.0,70.3,10.8
2019-10-22 23:59:16,87.4,68.2,10.5
2019-10-23 23:59:16,85.8,66.0,18.2
2019-10-26 23:59:23,84.2,67.1,21.9
2019-10-27 23:59:24,71.6,61.2,39.5
2019-10-28 23:59:24,73.9,59.5,60.9
2019-10-29 23:59:24,70.5,55.2,41.6
2019-10-30 23:59:25,72.5,56.1,36.8
2019-10-31 23:59:25,77.2,56.5,11.2
2019-11-01 23:59:25,79.0,59.5,6.6
2019-11-02 23:59:25,76.5,54.9,6.4
2019-11-03 23:59:25,74.1,54.9,20.6
2019-11-04 23:59:25,74.1,52.9,29.4
2019-11-05 23:59:26,73.8,53.1,39.4
2019-11-06 23:59:26,67.8,55.4,6.1
2019-11-07 23:59:26,70.3,59.4,12.6
2019-11-08 23:44:26,78.6,53.8,29.5
2019-11-09 23:59:44,83.7,63.5,37.1
2019-11-10 23:59:45,71.1,56.8,26.1
2019-11-11 23:59:45,70.0,62.1,21.9
2019-11-12 23:59:45,70.3,57.7,24.5
2019-11-13 23:59:46,68.0,59.0,17.6
2019-11-14 23:59:46,68.9,57.9,26.5
2019-11-15 23:59:47,68.9,55.2,22.8
2019-11-16 23:59:46,73.0,53.2,33.6
2019-11-17 23:59:46,83.8,56.8,43.8
2019-11-18 23:59:47,84.9,65.7,44.2
2019-11-19 23:59:47,74.8,62.1,36.4
2019-11-20 23:59:47,63.9,55.9,20.4
2019-11-21 23:59:48,66.2,52.3,32.1
2019-11-22 23:59:47,69.3,54.0,34.3
2019-11-23 23:59:48,72.1,56.1,38.2
2019-11-24 23:59:48,73.4,52.5,37.2
2019-11-25 23:59:49,68.9,52.0,36.0
2019-11-26 23:59:48,66.7,53.4,33.1
2019-11-27 23:59:49,56.3,48.9,16.1
2019-11-28 23:59:49,51.6,46.8,18.3
2019-11-29 23:59:49,57.7,42.3,31.2
2019-11-30 23:59:49,57.9,45.5,24.7
2019-12-01 23:59:50,62.8,51.4,11.8
2019-12-02 23:59:50,68.2,51.8,28.3
2019-12-03 23:59:50,65.7,52.9,8.6
2019-12-04 23:59:50,62.6,56.1,13.1
2019-12-05 23:59:49,66.6,54.0,29.3
2019-12-06 23:59:50,67.3,56.1,29.7
2019-12-07 23:59:50,65.5,60.6,12.6
2019-12-08 23:59:50,64.6,54.9,20.4
2019-12-09 23:59:50,67.1,50.0,30.7
2019-12-10 23:59:51,66.7,51.3,12.0
2019-12-11 23:59:51,64.6,49.6,29.4
2019-12-12 23:59:51,68.9,52.5,23.7
2019-12-13 23:59:51,66.6,54.1,28.0
2019-12-14 23:59:51,65.5,56.1,16.5
2019-12-15 23:59:52,62.2,54.3,33.6
2019-12-16 23:59:52,67.3,51.6,32.1
2019-12-17 23:59:53,67.5,46.2,25.8
2019-12-18 23:59:52,63.3,49.1,21.0
2019-12-19 23:59:53,64.0,45.7,27.8
2019-12-20 23:59:52,73.4,54.9,32.5
2019-12-21 23:59:53,71.6,57.2,12.0
2019-12-22 23:59:53,66.4,51.8,17.5
2019-12-23 23:59:53,57.0,50.5,25.0
2019-12-24 23:59:54,60.6,47.1,38.4
2019-12-25 23:59:54,58.5,47.5,36.5
2019-12-26 23:59:54,54.0,44.6,21.6
2019-12-27 23:59:54,62.1,50.5,39.3
2019-12-28 23:59:54,61.5,46.6,36.1
2019-12-29 23:59:55,60.4,47.3,17.9
2019-12-30 23:59:55,62.6,52.3,18.7
2019-12-31 23:59:54,71.2,53.6,42.1
